,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
2958,10335270,0,51,185,95,18,102,40.3,121
2959,15059795,0,66,174,81,26,108,40.6,209
2960,17270042,0,67,184,85,23,105,40.6,178
2961,19755395,0,28,165,68,25,98,40.5,111
2962,15688364,0,37,192,99,23,107,40.8,158
2963,10719389,0,47,182,84,18,96,40.4,97
2964,17182006,0,67,169,77,26,108,40.7,208
2965,19204579,0,60,182,88,30,103,40.9,215
2966,11933230,0,43,180,82,3,91,38.5,13
2967,11424215,0,26,175,74,29,107,41.1,169
2968,14721929,0,33,190,87,2,78,38.1,4
2969,11920824,0,35,166,69,22,96,40.4,99
2970,13676740,0,22,188,89,13,93,40.0,50
2971,17408293,0,50,197,96,9,88,39.6,41
2972,17862032,0,59,182,81,15,86,40.0,66
2973,13023158,0,43,180,81,30,113,40.7,231
2974,13884548,0,37,199,107,11,95,39.9,58
2975,17947234,0,38,193,91,13,100,40.0,74
2976,14445902,0,60,188,94,10,92,39.8,56
2977,19929743,0,43,171,72,16,99,40.2,86
2978,10134350,0,63,182,86,14,96,40.1,87
2979,19149142,0,23,182,82,23,109,40.7,141
2980,13930729,0,20,181,81,24,109,40.7,144
2981,17882974,0,25,186,87,24,105,40.4,138
2982,16092974,0,69,183,91,21,92,40.3,126
2983,15291452,0,45,211,112,24,108,40.8,185
2984,15267748,0,67,197,102,8,75,39.6,29
2985,11838441,0,32,165,67,11,98,39.8,51
2986,14124820,0,36,170,76,25,106,41.0,155
2987,17712242,0,20,194,90,15,91,40.3,52
2988,11741166,0,47,190,91,27,105,40.6,186
2989,14862282,0,22,175,73,16,93,40.6,56
2990,17432080,0,79,170,75,18,95,40.6,119
2991,10277001,0,37,178,80,4,89,38.5,15
2992,13908281,0,72,182,81,26,101,40.8,189
2993,19626904,0,36,176,82,29,112,40.9,210
2994,19905039,0,57,181,85,18,92,40.7,95
2995,10552351,0,55,196,92,24,111,40.7,197
2996,19340729,0,63,180,85,10,93,39.8,57
2997,18491761,0,21,195,98,13,85,40.1,36
2998,10290416,0,23,188,87,22,105,40.8,124
2999,13100757,0,24,193,99,8,87,39.4,26
3000,18557811,0,45,193,96,20,102,40.5,129
3001,13854205,0,28,193,94,7,88,39.5,24
3002,16600947,0,70,189,89,6,91,39.2,35
3003,19521822,0,33,193,95,18,91,40.7,76
3004,19657260,0,22,191,88,5,88,39.1,15
3005,12686470,0,21,191,87,25,105,40.6,139
3006,13165829,0,70,172,75,10,90,39.9,54
3007,12022756,0,37,192,98,4,84,38.8,14
3008,19578860,0,32,170,70,3,79,38.7,5
3009,15839189,0,65,166,71,7,89,39.6,34
3010,13899563,0,23,171,71,3,75,38.8,2
3011,10084261,0,62,176,84,11,95,40.1,66
3012,13845773,0,34,170,80,9,95,39.9,41
3013,11756366,0,44,191,92,11,97,39.7,61
3014,13848826,0,29,187,91,20,94,40.8,87
3015,16597597,0,31,192,89,6,79,39.0,13
3016,12592190,0,21,183,82,8,86,40.0,21
3017,12817804,0,47,201,108,29,105,41.0,211
3018,18830129,0,21,183,81,5,87,38.7,14
3019,15060323,0,59,194,92,19,103,40.4,137
3020,10054672,0,30,180,84,16,98,40.1,78
3021,12769519,0,53,174,78,19,106,40.5,134
3022,13060914,0,30,177,74,28,101,40.9,143
3023,13786166,0,64,175,79,8,76,39.5,25
3024,18583121,0,29,188,94,21,109,40.5,141
3025,10765245,0,25,182,91,8,84,39.4,21
3026,10502266,0,27,185,82,12,95,40.0,51
3027,15208526,0,53,181,85,10,85,39.7,40
3028,16915151,0,53,170,73,16,96,40.0,87
3029,12154012,0,29,184,93,8,88,40.0,28
3030,19618415,0,45,184,83,13,99,40.0,74
3031,11979612,0,68,172,74,23,94,40.6,135
3032,14195273,0,20,176,78,18,89,40.4,52
3033,16552884,0,21,174,75,29,111,41.3,180
3034,17723990,0,73,190,98,12,91,39.8,74
3035,11264857,0,31,168,73,22,101,41.1,113
3036,13969993,0,60,171,76,10,84,39.6,40
3037,18159298,0,25,183,77,19,86,40.5,51
3038,10715394,0,62,175,72,23,99,40.7,145
3039,19617776,0,61,162,65,24,104,40.5,165
3040,17929599,0,60,188,91,28,104,41.2,206
3041,12316770,0,39,209,111,22,102,40.5,143
3042,12363121,0,76,189,86,28,105,40.7,229
3043,16906256,0,21,181,81,24,107,40.5,137
3044,11243619,0,74,174,78,20,100,40.8,143
3045,16408800,0,78,189,95,18,97,40.0,131
3046,17926715,0,56,177,84,25,103,40.5,172
3047,17150251,0,35,167,67,10,97,39.7,46
3048,11245527,0,31,196,92,28,105,40.8,172
3049,12467625,0,28,198,103,2,87,38.3,7
3050,13845133,0,21,198,101,7,95,39.2,30
3051,14955891,0,43,185,82,5,83,39.0,16
3052,10409323,0,70,189,94,23,107,40.5,193
3053,14988424,0,34,202,93,18,96,40.8,89
3054,12283493,0,35,200,97,5,92,39.1,22
3055,14127673,0,47,190,86,23,99,40.8,135
3056,16231827,0,23,165,69,28,102,41.0,135
3057,10396760,0,25,185,85,18,102,40.3,95
3058,11600131,0,57,188,90,5,81,38.9,19
3059,11028106,0,30,193,89,21,100,40.7,111
3060,17823052,0,51,180,81,29,114,40.7,239
3061,13234647,0,29,169,73,21,100,40.3,103
3062,10030257,0,21,182,82,3,92,38.6,10
3063,18369645,0,48,192,91,9,88,40.1,39
3064,18715496,0,70,188,86,3,89,38.4,16
3065,18074033,0,21,176,71,7,80,39.6,10
3066,13137758,0,71,196,106,2,84,38.3,10
3067,18461600,0,50,191,88,24,105,40.8,167
3068,10154968,0,64,184,89,16,102,40.3,116
3069,12840849,0,39,170,75,22,91,40.8,89
3070,12584584,0,38,169,74,12,91,40.3,48
3071,17871155,0,47,206,109,21,101,40.5,140
3072,15698033,0,63,179,88,13,86,39.9,62
3073,17551921,0,22,187,87,11,96,39.8,47
3074,19322889,0,52,194,100,2,80,38.2,7
3075,16801836,0,29,175,73,27,98,40.9,124
3076,17409758,0,26,198,95,5,88,39.3,17
3077,11557392,0,32,179,80,11,93,40.0,45
3078,12469143,0,63,176,83,7,88,39.3,35
3079,10055434,0,28,202,99,15,88,39.9,54
3080,19812268,0,26,194,94,14,89,40.4,49
3081,15740246,0,43,174,77,17,98,40.4,91
3082,10136790,0,20,194,92,10,92,39.7,37
3083,14625393,0,53,187,90,14,87,40.2,62
3084,17347005,0,34,178,77,14,96,40.5,65
3085,16298250,0,48,174,78,22,103,40.6,140
3086,12316661,0,27,194,98,13,89,40.1,48
3087,15570200,0,27,193,96,4,85,39.0,12
3088,13173824,0,63,178,85,10,90,40.0,53
3089,10132785,0,35,178,80,11,90,39.8,42
3090,15392114,0,49,171,71,11,98,40.2,61
3091,13202502,0,20,164,69,6,82,39.1,10
3092,11006555,0,60,184,93,9,91,39.7,49
3093,10958982,0,38,179,79,6,91,39.3,25
3094,19432619,0,40,180,81,9,85,39.9,30
3095,15147321,0,74,181,79,26,98,40.8,179
3096,12979933,0,56,192,93,1,80,37.8,4
3097,14244991,0,28,161,66,13,83,39.8,28
3098,19804174,0,20,178,80,15,100,40.3,69
3099,14205582,0,63,169,70,15,95,40.6,86
3100,13625777,0,22,181,85,15,96,40.1,63
3101,18513891,0,21,180,75,27,109,40.9,159
3102,13503519,0,20,183,86,21,103,40.7,109
3103,17159230,0,33,176,70,3,89,38.3,10
3104,19216736,0,29,193,91,7,87,39.1,23
3105,10492516,0,36,195,96,9,97,39.9,47
3106,16615578,0,47,190,86,6,90,39.2,27
3107,15469068,0,73,191,95,8,87,39.8,44
3108,11832375,0,37,213,110,29,112,40.9,228
3109,18603430,0,24,207,104,12,86,39.9,38
3110,18772197,0,24,193,92,28,110,41.0,184
3111,13595815,0,35,202,97,24,103,40.8,147
3112,13741081,0,75,182,82,17,96,40.2,114
3113,16990304,0,27,179,75,20,101,41.0,100
3114,14544067,0,69,188,85,14,106,40.0,112
3115,12593855,0,24,190,83,2,73,38.2,2
3116,14126576,0,38,183,83,8,81,40.0,21
3117,10621672,0,30,198,103,19,100,40.1,106
3118,17029241,0,55,183,83,4,92,38.7,21
3119,10217836,0,24,182,85,10,95,40.0,41
3120,15708540,0,29,184,89,14,95,40.1,63
3121,17784624,0,28,183,90,12,88,39.9,41
3122,17545969,0,69,193,90,29,121,41.1,300
3123,12472207,0,50,179,78,5,92,39.3,24
3124,10140158,0,68,173,77,12,91,39.8,66
3125,11219153,0,48,177,82,30,99,40.5,175
3126,15580693,0,26,185,90,25,110,41.1,165
3127,11903371,0,42,188,93,10,88,39.7,41
3128,18999907,0,32,183,91,5,91,39.0,20
3129,12158105,0,76,170,81,5,82,38.9,23
3130,17211799,0,41,194,96,16,94,40.3,81
3131,18860787,0,32,177,79,4,94,38.7,17
3132,16904485,0,79,169,78,8,93,39.5,51
3133,18953356,0,50,195,100,29,105,40.8,210
3134,13138973,0,27,187,89,2,82,39.0,5
3135,18699263,0,65,179,77,8,92,39.5,44
3136,13545361,0,39,173,72,21,99,40.4,109
3137,14421260,0,42,197,97,12,95,40.0,63
3138,12402883,0,64,164,70,25,105,40.2,182
3139,10555485,0,66,185,97,9,88,39.7,48
3140,14341087,0,62,178,78,17,101,40.1,114
3141,18543333,0,37,177,77,21,98,40.4,106
3142,16969674,0,20,182,90,20,100,40.6,96
3143,12756164,0,27,172,75,3,92,38.6,11
3144,13426579,0,35,196,88,7,88,39.6,26
3145,11163560,0,55,196,95,4,91,39.0,21
3146,19115156,0,43,182,83,6,91,39.4,27
3147,16522774,0,45,179,85,11,88,40.2,45
3148,13719217,0,60,194,94,2,72,38.7,5
3149,18842185,0,56,169,75,21,95,40.6,115
3150,11236706,0,38,181,82,21,103,40.5,125
3151,16487643,0,34,184,85,18,105,40.2,111
3152,13409923,0,24,161,62,11,90,39.9,32
3153,15103183,0,27,189,95,15,91,40.0,59
3154,19808698,0,56,188,89,15,97,39.9,91
3155,13038144,0,41,201,108,18,95,40.4,98
3156,12047880,0,24,192,93,20,97,40.6,92
3157,11909827,0,78,188,96,11,82,40.0,55
3158,12775148,0,31,181,78,17,102,40.4,92
3159,19137916,0,63,176,78,10,97,39.8,62
3160,16973865,0,52,197,100,26,96,40.5,155
3161,19265312,0,38,186,82,17,95,40.1,81
3162,16542676,0,50,189,93,3,86,38.8,13
3163,12451704,0,64,184,88,27,109,41.1,223
3164,14579051,0,25,196,94,11,85,39.6,32
3165,15786512,0,36,197,108,5,85,39.1,19
3166,14875578,0,22,187,89,16,96,40.1,69
3167,17749229,0,22,172,73,25,100,40.5,114
3168,11438547,0,67,180,83,22,101,40.8,156
3169,13275393,0,50,180,79,22,103,40.4,143
3170,18740257,0,55,188,91,7,82,39.6,27
3171,16917034,0,20,191,89,8,87,39.3,23
3172,12560809,0,68,184,90,26,113,40.9,236
3173,19376847,0,22,172,75,25,106,40.8,137
3174,19600537,0,60,195,100,15,101,40.4,107
3175,16701146,0,54,166,73,17,100,40.2,104
3176,12334750,0,56,181,82,20,102,40.2,134
3177,15647186,0,21,184,81,23,94,40.4,87
3178,16608280,0,30,175,74,27,111,40.9,179
3179,14428832,0,34,189,89,30,114,40.8,227
3180,12920849,0,61,160,66,18,107,40.3,132
3181,10498347,0,58,195,93,18,89,40.3,91
3182,16024339,0,59,189,95,22,110,40.5,183
3183,18436863,0,47,197,106,23,96,40.8,135
3184,13545843,0,32,192,91,1,88,37.6,4
3185,11286454,0,53,193,94,23,101,40.8,153
3186,14025181,0,65,188,90,18,103,40.3,134
3187,13847918,0,28,183,83,10,93,39.7,40
3188,17478690,0,33,170,70,30,116,41.0,223
3189,13920685,0,28,191,93,16,96,40.1,75
3190,10129910,0,42,179,81,8,82,39.7,24
3191,17806735,0,34,179,82,7,80,39.6,16
3192,19274240,0,35,172,79,25,103,41.3,144
3193,19593680,0,41,185,86,18,96,40.5,93
3194,14238440,0,28,170,72,10,91,39.7,35
3195,12001492,0,27,185,79,18,94,40.0,72
3196,13835087,0,66,178,82,6,87,39.5,29
3197,18516735,0,21,193,89,14,96,39.7,59
3198,10705266,0,56,158,64,27,109,40.6,198
3199,16692718,0,74,186,93,9,85,39.6,47
3200,16590422,0,25,197,99,13,91,40.1,51
3201,19484612,0,45,176,76,17,97,40.3,90
3202,19422296,0,21,205,102,8,87,39.3,25
3203,11677405,0,28,211,116,19,105,40.2,124
3204,18835413,0,31,189,93,5,82,39.1,13
3205,12322337,0,63,186,92,8,90,39.7,43
3206,17082791,0,22,177,74,25,108,40.8,144
3207,10274403,0,76,193,101,14,99,40.2,106
3208,14651675,0,69,181,85,13,93,40.4,78
3209,15126338,0,32,188,87,7,87,39.3,24
3210,17313878,0,34,173,73,18,108,40.4,114
3211,16253260,0,20,180,79,25,106,40.4,137
3212,18615172,0,61,209,117,28,110,40.7,249
3213,14528827,0,32,204,104,8,94,39.4,38
3214,19164799,0,37,191,85,23,101,40.3,131
3215,14221607,0,23,195,93,5,85,38.8,14
3216,12610747,0,41,195,100,30,107,40.8,213
3217,13098248,0,55,183,83,6,84,39.2,24
3218,15707692,0,63,179,87,18,107,40.7,142
3219,13052693,0,35,201,101,26,106,41.0,174
3220,15936301,0,23,195,91,5,94,39.3,20
3221,15181343,0,26,184,83,23,107,40.5,138
3222,11584595,0,65,176,88,30,110,40.4,254
3223,10121024,0,56,184,85,26,107,40.9,195
3224,19235693,0,26,184,83,1,86,37.8,3
3225,13825848,0,37,186,85,7,89,39.3,27
3226,11126268,0,61,180,89,25,110,40.8,207
3227,10945597,0,39,182,87,11,85,39.9,37
3228,18580687,0,39,187,93,5,82,39.1,15
3229,17321883,0,20,176,79,26,103,40.8,131
3230,17543383,0,54,166,67,2,76,38.6,5
3231,15073838,0,27,174,82,11,90,39.6,38
3232,14454504,0,58,162,63,9,88,39.4,38
3233,11735293,0,63,187,94,5,94,39.2,30
3234,12777318,0,26,185,87,12,90,40.0,42
3235,13992094,0,41,178,81,13,87,40.0,48
3236,16326741,0,31,170,67,5,90,39.1,17
3237,18328637,0,26,177,76,24,100,40.7,115
3238,12974511,0,35,191,92,15,90,40.0,61
3239,15688386,0,23,182,76,27,107,40.5,154
3240,12862953,0,65,172,74,9,92,40.0,49
3241,16699376,0,67,167,70,29,109,41.2,232
3242,12770734,0,68,158,67,26,113,40.9,223
3243,13995058,0,21,187,90,29,111,40.5,189
3244,17888673,0,22,165,64,17,97,40.1,66
3245,19197010,0,38,186,91,9,90,40.0,38
3246,10441175,0,23,197,97,30,106,41.1,181
3247,13080839,0,38,180,81,20,95,40.5,95
3248,14418171,0,62,195,95,13,95,40.2,81
3249,15143484,0,32,169,77,27,99,41.2,134
3250,13754858,0,34,201,107,2,95,38.2,10
3251,17198606,0,21,182,84,10,99,39.7,46
3252,11604337,0,22,205,107,4,90,38.6,15
3253,17023365,0,37,193,96,28,104,40.9,178
3254,16885161,0,47,202,100,14,105,39.8,99
3255,14857340,0,65,176,76,15,93,40.3,84
3256,18063957,0,55,194,96,19,94,40.7,109
3257,14700383,0,78,195,105,10,96,40.1,73
3258,10251049,0,21,169,69,21,107,40.9,115
3259,11505250,0,40,187,85,17,100,40.1,96
3260,14512161,0,21,193,97,27,107,40.4,164
3261,17302103,0,45,186,92,4,75,39.0,9
3262,15687185,0,33,172,78,24,107,40.6,150
3263,17231013,0,39,181,80,12,93,39.7,54
3264,14280623,0,26,154,57,6,96,39.3,23
3265,18719613,0,62,182,84,21,106,40.5,160
3266,17627561,0,77,174,82,23,94,40.7,149
3267,17001843,0,22,188,87,9,86,39.9,25
3268,14081183,0,38,206,105,26,114,40.7,211
3269,17740205,0,52,186,92,3,85,38.7,12
3270,13582274,0,43,197,94,18,93,40.4,89
3271,15413735,0,36,149,58,6,93,39.2,23
3272,14107597,0,23,183,81,10,89,39.9,31
3273,19608919,0,67,183,84,29,105,41.0,224
3274,10328565,0,54,181,85,9,85,39.7,37
3275,11236698,0,70,200,101,14,92,39.9,88
3276,19071934,0,25,195,91,16,96,39.7,72
3277,16711455,0,56,184,83,6,94,38.8,33
3278,15772709,0,55,176,83,9,81,39.7,31
3279,15824904,0,33,170,70,21,101,40.5,108
3280,13063321,0,21,185,83,10,98,39.7,44
3281,13395771,0,62,184,83,22,103,40.5,157
3282,15659087,0,34,192,94,2,81,38.0,5
3283,10713082,0,29,168,73,14,93,40.3,54
3284,16533004,0,27,192,91,8,88,39.4,27
3285,10508035,0,30,194,88,4,80,38.7,9
3286,12912544,0,34,190,88,12,97,40.2,60
3287,12820479,0,39,192,91,18,92,40.5,82
3288,18839060,0,64,184,85,3,84,38.6,13
3289,12876082,0,22,185,88,12,94,40.2,48
3290,10531383,0,26,196,96,3,84,38.5,8
3291,15613656,0,50,182,88,22,107,40.5,160
3292,13315759,0,62,191,96,6,84,39.6,27
3293,10065831,0,36,174,78,13,92,40.1,54
3294,15460172,0,54,180,77,25,105,41.0,173
3295,16490579,0,72,211,121,27,108,40.7,248
3296,15054705,0,32,166,72,2,82,38.4,5
3297,10659471,0,55,181,87,15,89,40.3,72
3298,17701144,0,37,184,86,11,91,39.5,46
3299,17878231,0,22,192,96,20,100,40.7,101
3300,16161839,0,57,183,89,14,95,40.2,82
3301,10290474,0,32,189,94,7,83,39.2,20
3302,11494472,0,24,194,95,7,84,39.4,19
3303,11236270,0,38,173,80,4,86,38.9,13
3304,10806105,0,28,197,96,4,87,38.6,13
3305,17414076,0,44,186,92,7,96,39.8,38
3306,17929740,0,21,167,74,8,85,39.7,18
3307,10439736,0,42,174,74,3,82,38.3,8
3308,15201360,0,48,184,86,11,95,39.9,59
3309,16889474,0,44,198,97,29,109,40.7,217
3310,11234937,0,22,176,78,11,91,39.7,36
3311,14841795,0,22,192,99,19,99,40.5,94
3312,19874426,0,70,194,95,2,76,38.6,7
3313,12500305,0,32,183,83,5,87,39.7,16
3314,17011243,0,52,187,84,24,112,40.4,193
3315,10261696,0,47,184,87,16,96,40.3,87
3316,10518154,0,32,202,108,18,97,40.3,96
3317,13137627,0,37,193,96,11,93,40.2,52
3318,16306241,0,24,184,78,21,95,40.5,84
3319,15482212,0,30,194,97,16,97,40.2,80
3320,15206307,0,43,187,88,8,95,40.0,41
3321,18234025,0,78,175,84,20,109,40.3,177
3322,19658957,0,30,182,81,12,91,39.6,45
3323,13131421,0,50,189,96,14,93,39.9,75
3324,16109501,0,35,186,81,26,105,41.0,159
3325,17581295,0,62,202,104,27,102,40.8,201
3326,14223696,0,32,202,99,13,96,40.1,65
3327,18479564,0,47,178,82,26,104,41.2,170
3328,10504997,0,37,188,92,13,93,40.1,60
3329,12657700,0,65,187,90,6,90,39.0,33
3330,10698262,0,23,179,82,15,91,40.2,51
3331,14365826,0,47,190,96,7,86,39.7,29
3332,11426951,0,40,196,97,12,92,39.7,57
3333,13410712,0,26,181,81,5,85,38.7,13
3334,14933522,0,39,200,99,5,86,38.9,19
3335,15446458,0,71,183,89,22,109,40.8,189
3336,19452062,0,44,196,102,17,107,40.4,124
3337,12694315,0,32,193,90,24,107,40.3,155
3338,14130422,0,52,177,81,9,85,39.5,35
3339,14584253,0,54,175,82,10,83,39.6,37
3340,13742239,0,21,163,63,24,110,41.0,139
3341,19553206,0,36,187,89,10,93,39.7,45
3342,18471107,0,54,195,96,12,90,39.9,61
3343,11566584,0,23,189,85,21,103,40.6,111
3344,18789452,0,21,180,85,14,86,40.3,37
3345,12836071,0,23,178,81,25,109,40.9,153
3346,12737789,0,27,198,93,25,112,40.5,176
3347,15503974,0,27,196,100,20,92,40.4,83
3348,19729149,0,26,186,84,16,99,40.0,77
3349,18654886,0,60,193,97,30,105,40.8,230
3350,12623721,0,40,218,132,1,88,37.8,5
3351,15848696,0,25,196,96,27,107,40.9,169
3352,19036945,0,29,193,89,8,88,39.4,27
3353,17210588,0,76,170,77,22,113,40.5,202
3354,16399901,0,31,186,90,16,95,40.0,74
3355,17345453,0,32,176,80,16,101,40.3,85
3356,16156028,0,41,184,91,27,111,41.2,203
3357,16734340,0,34,177,78,22,98,40.9,109
3358,11376204,0,21,182,79,26,108,40.9,152
3359,18228062,0,22,187,84,6,78,39.4,9
3360,13202100,0,22,187,89,4,78,39.1,6
3361,17674137,0,47,185,91,12,101,39.7,76
3362,17012784,0,41,194,94,17,93,40.6,83
3363,18738442,0,42,212,112,12,93,40.0,64
3364,16612651,0,26,185,85,7,86,39.5,20
3365,13704703,0,26,200,99,13,93,39.9,55
3366,16420783,0,46,189,87,26,107,40.9,184
3367,15762806,0,73,190,99,5,85,38.9,27
3368,17577771,0,26,189,84,7,85,39.3,19
3369,10061627,0,51,173,77,4,78,38.8,11
3370,17304571,0,30,193,101,10,91,39.8,42
3371,16807318,0,64,195,96,16,92,40.3,94
3372,17972939,0,59,183,87,26,110,40.6,212
3373,12725242,0,42,199,103,10,89,39.9,45
3374,16724473,0,61,189,93,9,87,39.6,44
3375,19925665,0,34,192,92,21,105,40.4,132
3376,13734305,0,35,179,85,6,87,39.3,21
3377,10315338,0,42,177,87,29,114,41.1,230
3378,11164848,0,26,188,93,29,116,40.8,220
3379,11633913,0,30,187,86,4,83,38.6,11
3380,18191086,0,20,192,88,22,107,40.7,128
3381,12138344,0,48,179,82,11,90,39.6,49
3382,17910606,0,68,187,90,14,90,40.2,79
3383,14560093,0,36,200,103,17,101,40.4,102
3384,13471646,0,34,190,88,18,93,40.5,79
3385,10411003,0,46,169,69,23,106,40.5,150
3386,13728176,0,20,173,79,2,78,37.9,3
3387,12529076,0,32,186,84,10,85,39.9,30
3388,11427185,0,33,196,96,29,113,40.6,219
3389,12271736,0,52,194,92,15,100,40.2,96
3390,16367706,0,44,183,86,26,103,40.8,165
3391,10153799,0,38,203,107,7,98,39.4,40
3392,15417553,0,31,167,67,21,100,40.4,102
3393,15463000,0,25,169,69,19,93,40.4,67
3394,10466099,0,44,192,91,4,90,39.1,18
3395,16236160,0,42,184,83,30,110,41.1,217
3396,12362880,0,41,168,70,6,84,39.3,18
3397,17525837,0,76,204,109,29,107,41.3,261
3398,16647489,0,22,179,77,19,98,40.4,82
3399,12484482,0,24,183,85,27,107,40.8,161
3400,11478186,0,49,166,72,11,83,39.7,36
3401,15228800,0,42,206,113,14,95,40.2,79
3402,15121859,0,48,179,81,19,101,40.9,116
3403,11252835,0,63,170,78,13,93,40.3,72
3404,19294552,0,24,179,84,17,102,40.2,88
3405,11304280,0,73,191,98,27,106,40.8,228
3406,19044203,0,25,181,79,28,112,40.8,186
3407,18353709,0,20,189,85,11,95,40.0,44
3408,15134030,0,20,196,102,2,81,38.0,4
3409,18601829,0,43,180,80,2,74,38.7,4
3410,17005835,0,21,176,72,12,86,40.0,28
3411,18601605,0,21,183,82,30,113,41.0,200
3412,17711392,0,53,182,85,26,110,40.6,203
3413,16064729,0,28,167,65,12,90,40.2,38
3414,18130473,0,21,175,77,26,102,41.0,127
3415,14362401,0,70,171,79,13,94,39.9,79
3416,13995297,0,25,187,87,2,79,38.2,4
3417,19376524,0,57,186,89,9,83,39.6,36
3418,15783742,0,46,177,80,23,105,40.7,152
3419,11999028,0,33,172,74,14,99,40.1,69
3420,10319457,0,25,193,88,19,96,40.7,84
3421,16535301,0,34,179,82,29,111,40.8,202
3422,16109757,0,53,203,104,3,81,38.6,12
3423,12669956,0,45,190,94,19,100,40.4,116
3424,10791124,0,62,185,84,12,93,39.9,68
3425,13867618,0,27,189,86,5,87,39.2,16
3426,16711357,0,62,192,89,5,85,39.1,23
3427,17679036,0,20,178,80,24,105,40.3,129
3428,12782916,0,21,181,79,18,91,40.3,59
3429,15485728,0,26,178,76,25,103,40.5,131
3430,11068769,0,26,175,79,12,87,40.4,35
3431,13081421,0,70,174,81,27,102,40.9,198
3432,13494191,0,66,183,90,17,102,40.2,125
3433,14324343,0,20,179,81,6,90,39.1,19
3434,13827208,0,31,196,100,12,100,39.3,67
3435,16579928,0,36,186,85,20,98,40.3,104
3436,18525975,0,33,198,104,26,103,40.9,161
3437,13677720,0,38,194,101,20,109,40.5,146
3438,15274716,0,35,190,92,27,112,40.5,200
3439,11021920,0,36,178,76,28,101,40.7,152
3440,12965936,0,70,191,91,2,82,38.2,9
3441,12128107,0,24,188,92,27,105,40.5,157
3442,18907221,0,23,186,82,11,92,39.9,39
3443,13943410,0,26,194,94,8,84,39.3,22
3444,11640616,0,45,180,79,4,79,38.7,10
3445,14896158,0,67,170,75,23,107,40.7,180
3446,18700525,0,29,180,82,10,85,39.9,28
3447,14032757,0,27,184,78,15,100,40.1,73
3448,13762901,0,34,177,76,4,91,38.7,15
3449,12320654,0,41,173,79,29,105,40.8,184
3450,15102599,0,31,178,76,14,93,40.3,56
3451,16682384,0,38,203,111,16,100,40.2,98
3452,11333241,0,28,185,88,19,98,40.5,92
3453,10882980,0,33,188,93,21,105,40.2,132
3454,12906300,0,39,187,87,25,114,40.7,195
3455,19191395,0,27,197,96,8,89,39.5,29
3456,12725723,0,63,191,88,16,90,40.2,85
3457,10155136,0,29,177,81,5,79,39.3,9
3458,15223329,0,59,188,90,8,86,39.8,37
3459,16065679,0,51,179,76,17,105,40.4,115
3460,18178136,0,47,191,98,29,116,40.8,252
3461,15740279,0,29,186,93,25,101,40.7,137
3462,10711577,0,76,174,74,6,79,39.2,24
3463,14253469,0,55,193,99,6,89,39.2,30
3464,18098703,0,38,192,92,27,100,40.6,155
3465,15583203,0,55,188,85,6,87,39.4,27
3466,10823827,0,50,201,103,7,95,39.4,41
3467,11320670,0,46,157,65,23,114,39.9,176
3468,12012161,0,31,197,105,21,99,40.7,116
3469,12252501,0,35,173,76,17,101,39.7,92
3470,18432408,0,36,172,73,24,106,40.4,147
3471,19380588,0,65,195,100,24,98,40.5,166
3472,17455639,0,57,180,86,30,117,41.3,272
3473,11941548,0,70,183,87,9,82,39.8,40
3474,15495699,0,44,176,77,9,80,40.0,24
3475,16540389,0,57,186,87,25,107,40.6,190
3476,14527077,0,26,178,80,19,95,40.4,79
3477,15602091,0,35,181,82,16,93,40.4,69
3478,11562178,0,70,189,94,7,92,39.1,43
3479,11064636,0,50,185,84,26,97,40.8,148
3480,15856282,0,42,183,88,22,106,40.3,148
3481,19938660,0,70,191,97,15,100,40.1,111
3482,13565818,0,71,191,92,9,87,39.8,48
3483,14347404,0,63,194,106,8,82,39.6,36
3484,19126806,0,51,185,90,15,99,40.4,92
